L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-store-misses,L2-load-misses,cycles,instructions,ns
17274504,2303,58648,288839,11010477,5234211,4302402,87604,252247,5244762,1388201488,1132949891,600574090
17016554,1755,57000,247448,11089852,5190963,4280378,87167,241926,5176447,1386299170,1143745612,600813089
17224880,1272,70577,232395,12686292,5112247,4159421,88084,288190,5016751,1553563123,1502255567,600793632
16908393,2341,54689,251120,11058194,5175947,4328284,87601,246034,5206046,1390827402,1134148139,600788182
17018637,3114,63295,286389,11104580,5219990,4281801,88884,249874,5150068,1399259765,1156716191,600727793
17056752,3598,65372,250099,11175966,5209363,4325622,93141,251705,5209263,1402302652,1150639275,600785125
17197069,3267,56241,246004,11140138,5244405,4304862,94228,300040,5250225,1398761681,1145942076,600798181
17247585,3739,65943,282384,11099016,5267629,4327006,91179,247062,5289516,1402806249,1142355929,600774379
11024731,2260,61514,200166,21645727,2847384,2334199,54722,1085835,2817780,1524118544,1446692410,601209423
3039285,561,67674,644572,33829455,147560,6140,3218,343889,172204,1667245670,1775771774,600522566
3811624,648,44287,1731208,21078655,213661,31694,508821,203941,208690,1625854299,2887607951,584461547
6073461,3334,805217,726500,22569671,441055,116116,1195205,641095,415374,2051601247,2174731712,750074816
9008433,1261,208206,203603,10957104,1106110,832110,620128,137716,1010031,2047054390,4793776162,750727714
19024504,2591,320098,45936,23903202,2088428,1966883,56880,50169,2313541,1992282607,3084446103,750620465
20421149,2054,342662,43854,24866160,1801448,1737179,45625,52678,1872048,2078626606,3483322230,750637840
21786236,2119,352763,51773,23505651,2057743,2186159,54599,61039,2080708,2076109946,3418355665,750629292
22308844,1588,341346,51382,23066593,2392892,2400248,53288,59727,2326156,2085882094,3374849217,750656867
22637701,1929,329944,64008,22859652,2617944,2889504,60570,57955,2577316,2082477614,3256431551,750653438
22304337,1725,311648,88740,22918859,2732486,2857465,63832,79835,2854910,2084425159,3113923206,750671062
22652821,1595,271547,66818,26531312,3032562,2896564,54556,52697,3070534,2088378995,2863875035,751409374
23410460,1622,241109,54024,28580364,3097013,2730257,54402,63740,2875050,2083003578,2801295909,750558129
24022784,1499,249112,82665,25630900,3712615,3095428,59413,83159,3836502,2047603666,2560578931,750572643
24226109,1472,230389,42175,23488616,837935,436338,28327,34660,726611,2088615298,4064655804,750884200
26469323,1394,115239,23086,16919309,736113,388806,23116,24902,758448,2087578091,4664557498,750824552
29026977,1848,135998,79297,19512739,1162280,637182,36401,76698,1113443,2088505450,4001459809,750933960
34449496,2267,158677,100143,16810640,1534676,695405,37305,86616,1675354,2078562292,3877373899,750926776
29898098,1540,214802,68745,19054843,1361790,726228,38694,59553,1404637,2081796473,3921218076,750747410
33406798,1318,121803,47531,15523755,1593941,777304,37160,47847,1570286,2088490744,4318696218,750728122
33971212,1378,234659,71508,19633137,1833164,1002090,44928,77959,1898502,2080992909,3566450730,750724395
24380052,1198,267802,86738,25505412,4158589,3464901,61273,106775,4076598,2035238597,2467407789,750714820
24680563,1195,242804,90771,24870473,4526479,3723843,62526,96270,4398829,2019844950,2281391366,750698598
24961119,1055,242501,77375,25520472,4296123,3675767,60013,91204,4676826,2021355147,2198822100,750701525
25327611,1198,202024,101383,25376201,4592462,3719513,58511,78047,4601828,2016391676,2121485601,750695047
25594454,1148,218421,103092,24753144,4617657,3801113,61793,92015,4626182,2021329728,2165360457,750704819
25474462,1543,238082,109103,25134544,4280504,3560599,60124,85489,4741228,2033380387,2192356315,750687122
25798691,778,159040,117834,25153573,4590045,3818989,60545,116262,4884459,2016421946,2055119453,750711930
24766417,1399,106629,183621,24856288,4629675,3864245,57787,191173,4709797,2028596614,2291309207,750708784
20747544,1517,94649,126589,25273415,1808183,1174371,29112,128748,2007323,2082396929,3750961039,750722200
21940213,1344,128708,173674,23761346,1560674,990569,30477,188095,1854548,2073561304,3405918133,750697076
26212880,1147,113908,228971,22286366,4067934,3307966,65703,222635,4056437,2032506172,2490903248,750647334
24826459,1188,138189,195650,24195602,5093571,3956351,57081,207234,4822469,2020089967,2274849470,750525017
25815593,1611,217659,247579,25215240,4550106,3750298,56545,243084,4722752,2029828892,2220347050,750742458
8071752,2298,369798,1936117,22478992,750277,441260,544110,648940,767515,2080200956,3701879674,750688869
3750486,538,83287,284371,13921169,406297,58368,1619655,98048,195393,2085556898,3435133806,750755423
18766136,1951,239477,66039,19422494,4208773,3050764,73788,65055,4172942,2012610404,2275079453,750633473
21028834,2279,170927,107415,14666129,6240702,5023007,98157,124565,6184715,1817006594,1543939323,750847127
21631947,3758,98567,290697,14066559,6679970,5469677,94459,285402,6613793,1776317749,1457054181,750750989
22093910,2072,78233,306658,14119100,6642800,5495521,88779,366299,6670649,1775645911,1445472861,750708556
21631304,2857,78617,349660,13983908,6613085,5460029,87970,312070,6591298,1764168125,1439581202,750776293
21605565,3779,81413,314237,14133135,6628779,5504504,90727,314850,6625050,1771389326,1446845662,750953695
21545408,3085,95529,315456,14026889,6602820,5452123,91360,367039,6609425,1753784384,1419128621,750782791
21225001,1250,72682,346503,13794552,6560068,5410003,87513,311576,6518758,1719687030,1412809547,750968434
21632903,2027,75842,307036,15022250,6448829,5317690,76798,346416,6580453,1880344033,1674820723,751002994
21503441,2584,76325,311017,14258997,6541202,5316074,87919,311809,6559285,1791366310,1508965081,750820491
21224127,3178,109057,352185,13857695,6595121,5387990,89698,328037,6617717,1758446920,1442321490,750942800
21698955,2849,64979,316012,14059814,6564379,5451215,91981,360404,6653004,1757899620,1442965562,750790263
21690844,2612,145161,312282,13958251,6806645,5469373,89390,313603,6678148,1762403668,1435890858,750966444
21405973,2492,180175,349333,13817789,6787882,5418704,87418,315481,6561293,1743700044,1419154753,750881973
21667550,4390,91925,346630,14027069,6583259,5456588,89661,313263,6646698,1758285060,1429622718,750879370
21323111,1988,77154,313815,13861749,6562677,5412094,87381,308278,6625563,1730257815,1418776126,750751891
21995237,1757,85253,323641,14328463,6940509,5553667,89303,375643,6962400,1840157343,1459398226,750668261
21696713,1443,80458,298859,15573236,6399514,5253691,75925,359083,6439743,1910208933,1793841873,750592594
21116118,2504,77369,310642,13821363,6597505,5425035,91918,316448,6556164,1726720924,1417074218,750724263
20487118,5622,159409,349181,13304353,6831406,5151253,86381,302399,6736855,1711527404,1384463113,750824388
19605773,8087,273519,320683,12497454,6699797,4926773,84041,282483,6674914,1628649399,1289861192,750771621
19569736,8443,370599,279867,12413694,6824082,4939223,82643,285503,6905748,1653813008,1271764434,750590402
17906146,6197,305857,1830827,15478831,5557264,4042615,70967,337406,5663368,1749278615,1458469255,750706396
3019459,1159,332783,660607,40187863,248543,21701,4883,398668,223157,2035477167,2088299438,750749714
4855780,868,150310,1159774,24669011,205636,38113,449957,407623,269650,1846001615,3140167174,677779042
6388377,6288,1270338,699690,23897742,503602,132997,1239995,690795,550150,2140637991,2136644863,800075360
9459282,11148,565517,432975,10216837,1391977,696114,994154,233619,1386428,2116909901,4815006219,800683758
18217165,10351,795722,166339,19814121,3105512,1977404,69758,163683,3114757,2065637989,2640943512,800689341
20870763,1977,478305,56827,25465362,1986899,1789561,48317,57362,1880247,2211446405,3607256579,800686174
21917277,6386,474243,101082,23522548,2655679,2260634,54794,88159,2620752,2178436817,3415780419,800525791
19781016,8574,1112256,195497,18922820,3416369,2181905,63266,181291,3448954,2152374534,2844450066,800700822
20691720,8130,936956,137388,19864022,3287242,2565650,62903,129904,3272048,2164530739,2891533224,800674234
20203542,7293,689342,201567,20258883,4208087,2658105,59674,209215,4100863,2155980632,2671928805,800970929
23123103,1741,371119,80609,25062944,3219844,3119574,68266,93656,3219766,2221115509,3220930794,800719239
25189242,2085,303897,56029,29578496,3324636,2848213,53832,68003,3141831,2215733829,2910693628,800728388
24348452,3514,363098,97347,27040092,3754940,2835270,56048,86669,3949880,2178247470,2654797934,800700613
26220678,4506,342325,82328,24309091,2671808,1907242,47412,75263,2757231,2141020166,3188741400,800588585
22583026,4164,285380,133943,18141121,1087153,367891,23415,143573,1143138,2123471901,4277077669,800911621
28053986,5314,224314,90999,20548670,1039086,593423,35172,83957,1151312,2209800654,4356131605,800630671
33570832,5648,352569,211734,15248440,2197273,824588,39302,214309,2135594,2169771112,3824559188,801207301
29419087,4109,373422,155868,17590145,2143174,833202,40464,170513,2209620,2172710830,3669957348,800722592
36007381,2033,185980,61368,17042012,1401916,604445,33855,82472,1511805,2218951654,4511880259,800718058
33962041,2677,262538,98747,18783334,2022157,999668,41003,108628,2115223,2207703212,3898830503,800788977
27860921,3449,319191,130426,23870398,3409560,2384989,59739,111205,3522036,2179381456,3080322598,800710220
25368362,4602,401963,130038,25495654,4888279,3705844,64472,138648,4835580,2150106575,2396525941,800669028
22730985,7585,815946,156487,21878872,5261336,3287824,66733,160548,5417098,2108291251,1929194822,800617090
26318367,1900,250833,107269,26749887,5150766,4022805,63445,102906,5004098,2149982163,2299062023,800613231
26672116,1776,250689,100429,27208901,4734095,4021102,63691,115756,4980695,2154451005,2255445153,800577373
26530634,1601,265993,105098,26909057,4669973,3921369,66632,106420,4969423,2164047946,2334214911,800587771
26903936,1548,227787,132442,26391437,5296791,4166600,65274,129418,5164549,2149241856,2155500137,800617487
26353610,1721,166753,194396,26033921,5110605,4270588,62501,187010,5153737,2157118854,2359761214,800703014
21228383,2325,119390,156460,25978383,2485362,1762808,32946,149704,2259981,2206775307,3740855918,800715456
23279030,2315,104011,137252,27279391,2502934,1735770,37173,153396,2108773,2219567304,3859079751,800506117
28679880,1229,113176,200084,25165360,4016588,3325515,65336,185770,4120024,2175345865,2972823264,800727435
26483607,2507,139653,217815,26690300,5135303,3974128,62552,226831,5144874,2153255592,2337954103,800732666
25260041,4746,220008,280651,24753956,5476036,3877353,61425,303954,5173334,2121835204,2315361830,800722345
7304367,3532,574783,2129799,21868237,407505,115316,613520,675549,496582,2191971791,3544983441,800702178
6643734,2616,254312,210222,17842848,625525,248976,765105,458381,917039,2165367493,3631854862,800505271
19781120,3399,375932,69859,18716598,4834728,3487248,98677,76121,4792536,2027024153,2170728280,800677920
21519258,1785,157876,145250,14647598,6465292,5205227,114052,154375,6524565,1792761747,1527322334,801346463
22289429,2981,107850,296197,14359767,6879627,5574235,111805,292715,6852230,1796489086,1485649286,800828870
22686777,4403,170253,356939,14269764,7160243,5564904,107514,316902,7056507,1819674999,1463672226,800775801
21640955,7887,262809,341593,13517155,7206211,5307753,103528,304110,7143720,1756069408,1400760643,800585173
21451500,2181,93016,300531,13710842,6584688,5322404,102038,359558,6588264,1693006222,1409300903,800601248
21224965,7732,288947,309610,13544134,6946268,5295188,103705,306081,6932388,1720842330,1380562929,800866909
21644531,1625,84241,316870,14022871,6672506,5465333,106127,314659,6669365,1727320055,1432820902,800874012
20911725,18882,1227609,323888,13700752,7315196,4936480,99653,271373,7373371,2046492275,1560738366,800819422
22603965,2967,90163,325197,15024458,6955453,5624715,110368,323260,6909743,1868838291,1579311979,800740375
22705732,1259,79482,333867,14751136,6840094,5661780,108529,395245,6867647,1832421499,1521057668,800693150
22708668,1229,78822,326000,14647658,7010612,5678905,110151,326418,6933968,1832754094,1516196665,800561653
21975671,9384,360439,312591,13902136,7488852,5458692,106583,320013,7466855,1829325217,1414820287,800597245
22164959,4532,137684,321898,14317338,7070066,5548280,108542,381119,7006720,1820397588,1463881368,800557763
20649945,15806,575763,292241,12537726,7463259,5045687,105254,293266,7470240,1801506703,1287291762,800819903
22194807,3068,100833,323802,14330310,6894884,5593909,106836,328925,6859745,1785174546,1469846428,801278823
22427195,2268,97852,348124,14572654,6964355,5682425,105053,323865,6983056,1826637838,1490632184,800821436
22627983,2017,91642,348298,16075394,6753864,5482802,95189,311413,6696799,1980023965,1841655028,800802696
22651153,943,77743,367679,14594220,6949591,5674939,114028,331229,6867106,1832238329,1505201776,800833693
22491810,1635,89045,331620,14704249,6881872,5654583,109242,327166,6822689,1832942807,1518476131,800798376
22864513,1529,80676,323395,14629612,6900035,5681583,108211,325388,6933357,1833487820,1505393468,800785759
22922256,1301,87004,323533,14652085,6926127,5696089,108797,320830,6939089,1833225059,1500352257,800791754
5573531,898,158433,687081,40649086,847669,478326,45365,2575045,673105,2190121156,2280655488,801076691
4696403,732,68969,592162,30841089,215955,38692,484958,358421,183092,2098262345,3391056859,756729563
7365604,4064,1148111,768903,28528561,609076,185803,1146650,919618,613146,2470609602,2524159774,900081290
14027064,1512,223985,70575,10378334,2126978,1946169,789824,39532,2266675,2374544688,5383558814,900737207
23946090,1736,414961,42340,32968897,1694871,1704035,49656,38500,1685492,2497711552,4164284145,900652268
26046515,2362,412411,58078,28204093,2428856,2542065,63497,54994,2496235,2499264490,4095136848,900669396
25957865,2661,414347,73032,27426078,2845103,2865778,65533,77020,2899773,2482653829,4008648089,900625117
27162784,2848,400834,81106,27179028,3343875,3427115,74323,81973,3200931,2497296996,3850725321,900621309
26295742,3582,370480,112132,27794168,3634553,3426304,78712,106843,3657359,2488598658,3629494307,900637431
28236248,2517,338415,64067,33183016,3464530,3252880,65897,72538,3699173,2493271950,3255242739,900633839
28611366,1890,450632,90922,31849813,4002377,3318055,65240,81647,4069582,2475289529,3129811802,900649178
29129734,1802,286983,56689,28041399,1860842,1470045,44366,61713,1974920,2480320258,4219736863,900724627
31873534,1703,141059,41666,20751532,984005,512986,28522,62373,963557,2501799746,5525108701,900710044
38763525,1947,160728,79777,21450937,1691570,743997,42400,90097,1552548,2503568573,4768041015,900706860
