L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-store-misses,L2-load-misses,cycles,instructions,ns
33703817,8716,1337359,990591,4502345,6867987,4445497,516846,979951,6877160,1100772445,878701560,500694418
34020488,7262,1328903,1039801,4535735,6929127,4464578,539159,1046672,6934506,1111468072,880979738,500734313
33230465,6477,1367166,1067020,4497553,6866795,4393582,533200,1047987,6855685,1101736901,869817845,500742591
33888533,8224,1321621,1009667,4561280,6882608,4480735,534796,1017271,6885563,1106018754,880096934,500732993
33338848,4664,1287931,1021765,4502367,6894532,4440555,543482,1036187,6908133,1100346573,868742788,500709745
33721560,8070,1343605,983098,4623861,6832664,4427596,519554,972201,6799034,1109898856,883570697,500714894
33771733,7825,1246966,1094578,4448576,6991777,4411826,547870,1081460,6854528,1112297613,854306172,500874857
33370075,3298,1255346,1069452,4380634,6952514,4337061,555403,1085930,6885380,1097102579,866557854,501132965
33374334,5312,1329696,1004659,4482560,6932054,4399647,518295,998146,6853506,1100530612,872597510,500720712
33502222,5843,1330010,983228,4581730,6849028,4397816,512044,987110,6865534,1103177575,877148403,500703468
33672788,8509,1524025,985528,4505268,6703532,4267886,499473,993707,6923939,1115518389,879122322,500719948
34028668,5676,1153621,1018098,4544198,6923950,4449048,519989,1001116,6908712,1104574664,873099105,500724282
33781722,6705,1167171,1025593,4491814,7024879,4416108,514535,1023122,6968697,1094887979,861247968,500700627
32335666,5348,1209686,1143805,4243101,6785714,4264257,560836,1142389,6772688,1058245322,815876973,500757650
33046047,7369,1259477,1065746,4497543,6951803,4392191,539418,1059171,6928986,1092948770,849036886,500741169
33462070,5209,1229817,1057774,4544549,6963925,4413666,528654,1044061,7007541,1095465251,857111417,501048172
33032755,10816,1704344,1148634,4477837,7021577,4415603,559779,1141776,6961555,1098920679,833953693,500791075
33005626,7202,1245690,1122459,4439391,6946556,4317368,551180,1122299,6882301,1087488887,850736265,500683813
33347874,4461,1194250,1109025,4500060,6997947,4346836,540835,1111048,7006389,1096719654,848241580,500715748
32884810,12496,1175463,1137193,4280709,6863673,4240429,563342,1146636,6842801,1069994622,835648295,500727353
32864490,13580,1294812,1161126,4288128,6949167,4276554,559567,1156758,6965496,1082104091,843045486,500728112
32392353,12899,1163074,1150348,4320598,6758212,4245698,560204,1140875,6837789,1069046391,834479542,500759015
32888489,11199,1285246,1143954,4403446,6739938,4207995,546315,1120800,6955851,1093280305,847858199,500728812
32196778,8281,1235276,1148172,4279248,6834182,4181997,561237,1150010,6767246,1064326512,826889238,500719618
32393149,16566,1201150,1169795,4276465,6851393,4208759,561298,1141111,6790843,1066984151,835580845,500727299
32493779,11190,1179580,1166930,4357538,6830219,4251003,568048,1139234,6882045,1080954090,845033174,500767244
32401507,13530,1220515,1155341,4357295,6866875,4294730,571086,1169369,6869925,1076906188,838374266,501245985
32450846,13780,1125700,1147827,4270085,6846715,4273017,566868,1147800,6763343,1061360403,835804059,500711374
32431207,11230,1170504,1170749,4337823,6867856,4295437,574639,1148851,6863947,1079001219,839973317,500742396
33137228,7523,1242373,1166850,4390127,6939951,4329544,583186,1171115,6980529,1091147715,855138941,500715794
32493595,14440,1341931,1168313,4435798,6850524,4255125,548672,1099485,6756553,1089717976,822754753,501000957
32735365,6792,1223306,1171496,4445337,6959301,4342475,575631,1161134,6909902,1089747354,850174664,500752721
32934258,5603,1259314,1163294,4471081,6871929,4204694,563550,1163534,6843134,1100999859,843656580,500721687
33094742,3595,1211574,1171167,4443588,6961493,4328504,582469,1169583,6972157,1094299042,860415790,500603049
32873190,5871,1217714,1172408,4330423,6924629,4277393,571732,1153047,6904850,1090425810,858033064,500627399
33276855,3712,1222244,1171415,4431172,6933262,4338851,576094,1171809,6953248,1094976844,857354343,500626080
32956695,5649,1285610,1177580,4416968,6948759,4304226,581669,1168545,6938956,1093524390,857480336,500633768
33187706,4499,1175184,1179581,4389097,6955272,4290573,575096,1173049,6942530,1092093354,857803595,500626542
32822660,7469,1192135,1155207,4370949,6957031,4337868,580028,1159256,6958942,1089806153,852105826,500627505
32578254,9170,1223996,1164212,4388583,6963313,4312154,570498,1145067,6858582,1081421118,851161724,500619547
32537639,5700,1280664,1129512,4430785,6995204,4319459,568161,1156191,6958102,1093109204,849581701,500675188
33245419,3179,1268986,1040588,4476410,6888614,4337512,547701,1078199,6902266,1094886051,869980990,500619293
33515706,6648,1268329,998657,4591946,6789991,4358182,510068,979981,6902836,1115026366,880289168,500643988
33650340,4024,1252851,1010624,4565277,6907651,4420261,527322,1000030,6894632,1099557534,877925272,500820699
31912731,19752,1661565,1020239,4308139,6936036,4113498,499688,1024390,6833680,1087244646,806150617,500873825
30373105,17925,1273921,1058776,3983153,6546239,3957783,529174,1096945,6561393,1019835679,780340132,500883954
23448378,42522,2435234,957883,3069812,6410896,2962897,386242,955174,6179650,1012446283,553043781,500869074
23787206,37608,1774961,915293,3038101,5694812,3006668,404102,911006,5832529,926806453,592353156,501125949
26376800,24713,1768500,917737,3729601,5766358,3436668,434316,906320,6004985,983580995,818957668,500893285
6905542,14539,8669457,3831,2851871,910773,487045,35545,6976,1474516,1315226194,2554051852,500543192
18301779,7654,192073,104711,1171602,6139493,3128789,426728,207705,6491064,791531334,602362637,500862011
380459,479,10263,133,2171606,4193493,52724,10707,11803,160700,38915571,73025687,23018813
26775099,203294,31377086,290400,4797006,392952,119283,228679,209965,716147,1625648036,2485632228,600084210
40133097,40437,4842824,1226883,5316546,7218443,3501129,549139,1204412,7542595,1420658546,1574464586,600752981
38336368,24708,3182986,1243527,5737642,7269008,4257864,599422,1255749,7239761,1330717406,1237353064,601170108
35648823,30834,2153841,1319640,4333280,7673488,4474426,570290,1286987,7503279,1181994750,873447010,600760403
38761221,15348,1641797,1372255,4583374,7640052,4845919,648031,1382175,7784341,1177425903,939345739,600778423
38634937,12268,1434855,1318871,4917044,7735119,4921522,624846,1316615,7768778,1174524462,958619599,600772908
36318482,19907,1948043,1201641,4888963,7424814,4645883,577775,1220163,7522373,1155986063,930462116,600815267
35531406,18728,1732059,1170341,4764834,7444120,4645541,574397,1165501,7446668,1142162645,909988965,600793162
37170815,14831,2233790,1148564,5163399,7490797,4765126,575936,1176870,7473360,1172829182,971981713,600827724
34988938,29313,2260012,1117935,4751701,7351367,4565972,555172,1125898,7286858,1124006076,885547466,600818382
36788333,11099,1592100,1101059,5005596,7266276,4703522,559943,1107299,7291687,1133727032,945077980,600830914
35753566,25644,1948304,1211920,4851565,7500605,4615666,560169,1174692,7403044,1178341206,868354056,600751382
36617625,19330,1542775,1360180,4684265,7709861,4747180,635688,1357143,7650826,1144559183,901247046,601006211
35443074,20513,1722835,1231903,4797756,7416837,4569784,588258,1198529,7400563,1183888846,895626246,600758422
31496133,28509,2091111,1068685,4133836,6957171,4056592,510727,1063026,7069204,1123777628,796095693,600947126
35589026,18719,1667956,1289726,4931164,7581880,4772844,623422,1261071,7564967,1170847407,892639006,600867853
36862750,10662,1792752,1101116,5080440,7386215,4748972,571060,1103569,7445752,1181238068,950307979,600881726
35806662,17330,1594058,1097270,4689676,7236854,4482391,556470,1105519,7342454,1133644332,906908525,600709786
35513977,17083,2317291,1069304,4748532,7270847,4668409,592073,1135770,7419751,1152809233,910866119,600690106
35165136,20271,2180297,1138286,4831084,7192757,4638758,588610,1184509,7324346,1137847187,889646978,600868893
35361255,20635,1970363,1069980,4700790,7222638,4687694,570389,1080284,7206944,1128064250,912035954,600895120
34975499,17664,1642837,1085880,4713549,7087857,4556732,555397,1066655,7166493,1105630182,899455961,600966621
32144398,23972,2101947,1001822,4474168,6973418,4288945,509937,1009617,6918816,1100287213,827084488,600905409
34137736,26586,1727366,1125907,4514838,7152315,4440601,563050,1134714,7222825,1092597399,872513405,600926726
35592217,16857,2012368,1081764,4875873,7107354,4619734,566602,1081509,7152451,1137861502,920276267,600953988
33200652,42231,3639908,1056848,4652135,7364749,4544792,534863,1079097,7322457,1227158823,850761655,600764379
31118197,38858,3257615,982729,4107848,6891081,3734174,451820,973854,7165558,1212814498,773029943,600988296
36675033,29208,2231020,1100498,5031999,7677550,4822459,568261,1088743,7678927,1222240081,955517499,600828515
34573347,36575,2371524,1130566,4478465,7557353,4434015,530600,1107265,7765375,1207761045,864593746,600810226
36943576,21251,1830249,1136117,4999615,7746909,4899798,588363,1135071,7665197,1215733537,955792419,600951337
38353607,15327,1743793,1126467,5083356,7839275,4938316,592976,1126462,7745777,1237027501,988269085,600860817
37964544,19054,1772688,1106699,5192499,7525613,4820364,568332,1092565,7691110,1243483423,975365258,600871188
37073615,14116,1690211,1123791,4965406,7482086,4800380,570313,1105597,7468532,1181607676,948942858,600639502
36315939,14645,1668030,1090964,5017032,7414519,4742652,562622,1118690,7367181,1162901162,945041794,600948138
36870550,15137,1626379,1149968,4942715,7605248,4810884,576583,1139700,7531291,1177081214,942411162,600975776
37203191,16080,1752058,1097951,5075316,7472860,4759952,561015,1094368,7477265,1188947705,961526028,600698223
33461089,38007,2161720,1069032,4305317,7288263,4296390,505020,1081693,7341859,1122488819,841849752,600882202
35222901,20311,1789886,1081330,4861250,7474392,4533212,520414,1069019,7434005,1160035924,899070671,600650008
27174875,48298,3186202,991364,3524633,6844366,3461244,407480,956259,6912064,1149633638,650131214,600626815
36757939,23106,1752162,1161795,4924081,7824486,4789607,551462,1158983,7861031,1196417582,913113596,600678142
39326322,7592,1409979,1274011,5145214,7946436,5131795,630448,1268619,8021121,1241848458,971144261,600595352
39100962,6820,1377642,1329922,5077393,8083987,5058735,637182,1322511,8138962,1249417036,967569875,600859921
39428889,9313,1478038,1222819,5295041,8083199,5202931,609863,1218822,8097110,1268503735,995443591,600833825
40676478,7969,1563993,1208705,5468550,8344344,5281528,605057,1222839,8384727,1320536699,1018026056,600863870
39529861,10836,1476967,1294658,5065669,8179209,5195655,628526,1289593,8172932,1260188070,976968975,600818417
39297951,5267,1333054,1393353,5079577,8169907,5115489,675800,1408879,8177653,1254129946,969104323,600895293
39441359,9642,1546105,1315295,5216148,8254146,5184276,655739,1316067,8171813,1284423255,996722309,600914659
40221088,8611,1388135,1238318,5285637,8271826,5304747,627595,1265688,8252696,1282586404,997275076,600824729
38936862,15044,2028028,1276681,5216063,8033582,5172764,654406,1327173,8024838,1270264649,977863113,600868258
38743293,12360,1510993,1338979,5048016,7999096,5034323,657026,1364043,7994804,1263871843,969856569,600660006
39717480,12544,1587654,1248182,5310145,8103579,5253726,638527,1258219,8082595,1290770483,1008619522,600621096
40663360,6712,1478999,1205065,5451582,8099352,5304359,622022,1211874,8264029,1308488905,1024706608,600636852
40076614,14459,1528269,1273475,5175210,7993149,5179135,636625,1264397,8076113,1288240890,1012943444,600656610
39501942,17997,1377069,1314388,5194917,8045659,5171867,635487,1298137,8122221,1293756250,993155458,601425482
40843704,6149,1535447,1226101,5349904,8226408,5327764,640261,1229625,8164289,1313662749,1043364644,600835875
40799062,6713,1553230,1185309,5491023,8108268,5374191,627940,1196977,8108059,1311582002,1040478334,600817404
40537835,7317,1479822,1292052,5251591,8226025,5280953,667149,1317158,8187176,1306722484,1032097028,600866907
40704155,6508,1541809,1249730,5491562,8162665,5351751,639958,1226580,8172447,1325243014,1044503866,600825928
40270270,9761,1703400,1284466,5405371,8206150,5312845,660534,1275374,8185538,1314640302,1029112867,600767691
40427601,11663,1718575,1209949,5453677,8212509,5353995,638730,1206216,8211299,1322262236,1045796568,600852542
41224016,4559,1519327,1188145,5454762,8151416,5392975,631971,1197259,8178943,1321922394,1060255602,600800133
40984691,9866,1547420,1179957,5562828,8132285,5434167,639528,1184159,8206839,1331756295,1059129301,600617128
41211750,4321,1502907,1217235,5526154,8185543,5391842,638983,1212647,8203419,1329681261,1059058926,600835786
40881579,8216,1536237,1249241,5482655,8188642,5278743,642438,1270676,8258753,1332467624,1047717448,600831862
41306421,6606,1636357,1181669,5563701,8199209,5333961,622643,1177452,8118464,1336212542,1074048446,600820275
40966035,5472,1524358,1220656,5426865,8133831,5340018,639805,1235234,8180084,1314018689,1046127133,600775621
41011858,5453,1581301,1159492,5453968,8112291,5310159,625906,1162140,8083353,1322829547,1064005148,600874910
41208972,6522,1762201,1165617,5639264,8165443,5360353,624623,1154495,8117261,1343277961,1076659515,601413304
41066777,10099,1590243,1198583,5535282,8197098,5347047,629041,1198051,8181740,1325138815,1046058813,600808721
40709697,6114,1441493,1238086,5402636,8198498,5323503,643088,1234194,8181719,1314472416,1040058633,600882512
40920639,4274,1489194,1235774,5423193,8165787,5301370,641568,1218238,8087759,1314137810,1049816671,600873566
41005138,4539,1530800,1172323,5426751,8125915,5348794,622091,1176104,8213852,1317365636,1049396426,600817152
40642492,4083,1452956,1233200,5377450,8198419,5333122,656585,1257060,8126354,1313785965,1046221620,600810003
41047415,6196,1560545,1164549,5453033,8093560,5291306,618820,1168587,8114014,1316019919,1052839058,600593988
41046147,5035,1741098,1189370,5412805,8055200,5247740,632951,1213241,8154416,1327581090,1050201756,600838086
40421520,9794,1626269,1250919,5353009,8144596,5288438,649287,1254024,8132677,1313160215,1039080692,600869777
40796423,7971,1624880,1218461,5388709,8281598,5329355,643093,1219446,8239341,1323585722,1052651484,600864084
40688280,5981,1602718,1215368,5351497,8240448,5304134,637671,1199463,8257367,1314873034,1052285630,601174343
40677006,10154,2263701,1195316,5495100,8282873,5355689,640417,1202758,8280735,1328692724,1050990316,600725955
40601966,6851,1557942,1193546,5408041,8284998,5338246,636691,1189962,8268417,1314075278,1044333880,600765288
40647390,3605,1562822,1169559,5407704,8254137,5315460,629166,1170695,8213918,1314555312,1053085010,601035970
40709137,5844,1609886,1232544,5474356,8288242,5349917,629796,1212287,8339828,1325582711,1043956865,601038737
39765765,7991,2119775,1214694,5473112,8213921,5251681,652975,1265574,8242313,1321010760,1036011393,600825890
